128.199.233.10:59166,socks5,1.294358
104.18.9.177:80,http,15.597707
124.90.210.89:8085,http,1.074402
104.236.45.251:31226,socks4,4.730201
128.199.143.141:59166,socks5,1.44026
128.199.120.36:59166,socks5,1.480336
128.199.128.10:59166,socks5,1.475363
128.199.191.150:59166,socks5,1.515214
128.199.202.48:1080,socks5,1.51671
128.14.27.139:80,http,0.426212
124.79.113.137:9002,http,0.636434
128.14.27.143:80,http,0.399972
128.14.27.144:80,http,0.369157
128.199.212.124:59166,socks5,1.497933
128.14.27.141:80,http,0.481285
109.95.200.153:1080,socks4,3.546777
104.16.107.225:80,http,16.906322
114.134.16.52:4145,socks4,1.852052
128.14.27.145:80,http,0.401344
128.199.79.8:59166,socks5,1.447293
128.199.89.48:59166,socks5,1.572568
128.14.27.138:80,http,0.536725
128.14.27.142:80,http,0.459406
113.108.247.146:20086,socks4,1.607598
125.19.99.90:4145,socks4,1.693778
115.164.146.18:13629,socks4,3.829442
119.13.103.211:2020,socks5,6.40554
119.13.111.169:8080,socks5,6.390964
119.13.111.169:9997,socks5,6.387066
119.13.111.169:2020,socks5,6.411319
116.118.98.9:5678,socks4,3.752431
119.13.111.169:3128,socks5,6.434045
128.14.27.146:80,http,0.440268
116.118.98.25:5678,socks4,0.871346
119.13.103.211:20201,socks5,6.481207
128.14.27.140:80,http,0.42575
109.94.182.9:4145,socks4,3.832865
115.127.23.165:35294,socks4,1.9121
100.42.70.109:1994,http,0.266381
104.16.106.214:80,http,17.417254
110.78.159.39:4153,socks4,3.847971
128.201.232.102:888,http,0.414905
125.66.100.112:9091,http,0.734368
119.13.111.169:20201,socks5,6.510911
100.42.79.61:1994,http,0.374766
104.17.36.60:80,http,16.954033
104.16.108.200:80,http,17.439976
104.20.227.246:80,http,16.192395
104.24.55.22:80,http,15.144226
125.16.134.218:8291,socks4,0.943413
110.78.82.70:5678,socks4,3.936789
104.18.8.78:80,http,16.556776
100.42.69.66:1994,http,0.48648
104.17.254.41:80,http,17.399741
101.226.17.188:9002,http,0.560811
117.202.20.69:1088,socks4,1.146895
104.16.183.125:80,http,18.026359
104.17.129.111:80,http,17.766709
119.13.111.110:12234,socks5,7.556275
123.157.233.138:9091,http,1.899349
102.223.20.217:80,http,0.97416
109.87.130.6:5678,socks4,7.725889
103.154.231.133:8080,http,5.050511
115.85.93.178:5678,socks4,2.476673
13.57.67.22:80,http,1.331166
104.16.83.108:80,http,18.388101
103.115.227.198:8071,http,3.047553
103.94.122.50:8080,http,8.505085
103.118.175.200:3127,http,3.146527
101.6.50.168:4780,http,2.98594
104.248.9.228:56237,socks5,18.266788
104.16.108.195:80,http,20.510682
1.255.134.136:3128,http,2.239409
104.16.193.202:80,http,20.50767
112.217.162.5:3128,http,4.438224
103.1.50.52:3125,http,3.603337
104.16.106.90:80,http,20.786215
103.134.98.17:83,http,9.362991
104.16.180.47:80,http,20.247244
117.4.107.199:51796,socks4,10.196638
134.209.103.9:59166,socks5,2.775969
110.185.105.210:51800,socks4,12.718665
103.11.106.3:8080,http,3.559712
104.17.204.136:80,http,19.900946
104.16.105.133:80,http,21.142353
103.164.151.51:3125,http,3.041831
117.29.255.10:10800,socks4,4.0694
104.171.118.247:80,http,20.618771
103.228.246.41:3131,http,0.965775
128.199.92.27:16647,socks5,5.86853
104.16.112.192:80,http,21.249263
104.148.36.10:80,http,0.582643
102.68.78.193:8080,http,4.070669
103.155.54.26:83,http,2.65337
102.38.6.225:8080,http,0.712893
104.19.164.129:80,http,20.256278
104.16.11.134:80,http,21.262197
104.25.209.181:80,http,18.797514
102.68.130.193:8080,http,4.053872
104.18.44.115:80,http,20.351768
104.20.75.57:80,http,19.877954
104.194.232.179:1994,http,0.0674
103.160.201.76:8080,http,2.841531
103.120.175.233:8080,http,3.765612
104.16.75.46:80,http,20.946003
104.194.227.12:1994,http,0.084267
103.114.88.236:8080,http,2.725613
104.194.224.204:1994,http,0.095522
104.16.104.93:80,http,21.337331
104.20.75.43:80,http,19.92524
104.194.228.118:1994,http,0.11643
103.160.15.38:3125,http,3.10384
103.172.70.28:9191,http,0.622807
104.24.141.127:80,http,19.466076
103.234.55.173:80,http,0.523496
104.17.50.74:80,http,20.955849
103.77.10.22:8080,http,0.863209
103.155.166.35:8181,http,3.359769
104.21.90.135:80,http,19.779108
103.31.235.74:80,http,0.908991
104.129.41.2:1994,http,0.484565
103.134.98.97:83,http,3.066456
104.20.101.98:80,http,20.342973
103.132.52.57:8080,http,0.469473
117.102.72.114:4153,socks4,5.116892
104.18.210.234:80,http,20.916444
103.172.42.113:8080,http,3.131518
104.16.145.136:80,http,21.466374
103.36.10.194:3125,http,1.218565
103.143.25.245:8080,http,3.626494
103.92.233.40:80,http,0.653869
110.78.152.163:5678,socks4,8.138691
103.79.163.1:8080,http,0.99978
104.16.108.106:80,http,21.748007
103.146.185.105:3127,http,0.545594
103.144.18.67:8082,http,3.392215
103.138.41.132:8080,http,3.822196
134.209.27.61:59166,socks5,0.439823
103.156.75.36:8181,http,3.329936
104.18.184.76:80,http,21.226849
103.154.153.20:8085,http,3.853069
106.13.219.161:7891,socks5,19.101079
104.17.199.46:80,http,21.515849
103.156.216.194:8443,http,3.69599
103.140.188.213:8080,http,3.573863
104.18.131.137:80,http,21.414915
104.21.5.162:80,http,20.346453
103.167.109.31:80,http,3.471574
103.167.109.209:80,http,3.512546
103.163.134.4:8181,http,3.856773
103.166.29.27:3125,http,3.571063
104.223.135.178:10000,http,0.09388
103.148.25.223:8080,http,0.704028
103.159.195.43:8080,http,3.618404
103.247.23.66:8080,http,1.467547
103.132.11.50:8080,http,4.554135
104.16.160.52:80,http,21.944304
104.16.104.246:80,http,22.090406
104.18.232.25:80,http,21.093502
103.171.5.6:8080,http,3.600778
104.223.37.151:1994,http,0.080215
103.207.1.82:8080,http,1.56834
103.215.207.34:83,http,1.756794
103.227.252.102:8080,http,1.514442
103.247.22.52:8080,http,1.568339
103.39.237.10:8088,http,1.510373
103.167.170.27:8080,http,3.609055
103.69.38.1:8080,http,1.628753
103.172.135.53:80,http,3.53668
103.169.186.130:3125,http,0.574665
103.164.193.43:3127,http,0.732703
103.65.237.150:3125,http,1.680355
103.25.192.121:8080,http,1.500668
103.165.157.33:8080,http,3.853913
103.29.185.54:8181,http,1.576573
104.225.220.233:80,http,0.154081
103.148.195.22:8080,http,3.569201
103.148.45.38:8080,http,3.762079
103.171.150.164:8080,http,3.677854
103.25.208.170:8081,http,1.469791
103.176.96.132:8080,http,3.508801
104.25.134.174:80,http,19.745985
103.87.201.185:80,http,1.483794
103.79.74.193:53879,http,1.584706
103.169.136.73:8085,http,3.683459
103.212.93.233:48434,http,3.550695
103.25.167.130:3129,http,1.550487
103.142.21.197:8080,http,3.561048
101.80.139.122:63141,http,3.717897
103.164.116.170:8080,http,3.63727
104.22.64.177:80,http,20.519885
104.18.121.194:80,http,21.718778
103.151.247.161:10001,http,3.69232
12.158.87.26:39593,socks4,1.232002
103.60.109.87:8888,http,1.370139
103.65.214.147:8085,http,0.836786
103.156.233.11:3125,http,3.502781
103.154.76.65:8181,http,0.548937
103.212.239.42:3125,http,3.628546
104.22.24.236:80,http,20.600734
104.19.46.71:80,http,21.274639
103.79.74.1:53879,http,1.618741
103.164.112.123:10001,http,1.486345
104.16.205.4:80,http,22.179261
103.174.175.248:3127,http,1.515486
134.209.99.92:59166,socks5,0.774959
103.178.43.25:8181,http,3.588245
103.76.27.34:80,http,1.515395
103.173.138.238:8080,http,3.619011
103.138.24.54:8080,http,3.748706
103.38.5.226:83,http,1.679739
103.22.248.135:3333,http,2.038703
103.250.68.10:8080,http,1.845792
103.87.212.140:8080,http,1.712368
103.160.205.254:8080,http,3.561415
103.199.139.186:82,http,3.615753
103.164.221.34:8080,http,3.501069
103.36.8.132:3125,http,1.472075
103.164.213.78:8088,http,3.551142
103.144.18.94:8083,http,3.616978
104.18.73.135:80,http,21.417686
103.122.32.10:8080,http,3.559259
104.24.169.3:80,http,20.394123
103.174.175.1:3127,http,0.544374
103.30.181.90:53281,http,1.510062
103.168.44.114:3127,http,3.936329
103.36.11.167:8080,http,1.497245
103.151.30.81:8080,http,4.067567
134.249.177.45:1080,socks4,0.561526
103.156.17.60:8888,http,0.502247
103.139.242.113:83,http,0.714616
103.184.50.66:8085,http,3.615482
104.16.33.101:80,http,22.272513
121.13.252.58:61401,socks4,0.9869
103.231.218.246:8080,http,2.040314
103.156.75.40:8080,http,3.669792
103.46.233.186:83,http,1.67978
103.189.104.54:8080,http,3.588198
103.145.57.109:8080,http,4.610882
104.18.225.152:80,http,21.72592
102.68.135.157:8080,http,1.681636
103.189.231.222:8181,http,0.466995
103.143.63.11:3125,http,4.399929
103.140.109.93:8080,http,1.453851
104.17.191.36:80,http,22.193472
138.197.203.84:59166,socks5,0.153491
138.197.11.186:59166,socks5,0.178169
138.197.13.93:59166,socks5,0.17719
103.17.213.102:8080,http,0.615614
103.243.177.90:8080,http,1.526524
103.172.179.228:83,http,4.013125
103.206.208.135:55443,http,3.657231
103.189.116.20:8080,http,1.526391
104.25.111.46:80,http,20.202606
103.168.129.123:8080,http,1.879623
104.16.141.104:80,http,22.601379
103.160.198.1:83,http,1.668708
103.244.205.181:8080,http,1.481913
103.179.139.115:8080,http,0.455788
103.196.40.222:3125,http,4.057645
103.12.199.242:8080,http,1.829439
104.16.61.78:80,http,22.492947
103.69.2.79:999,http,1.91751
103.74.147.10:83,http,1.591139
104.21.24.40:80,http,21.156802
103.74.147.14:83,http,1.772469
103.214.238.42:8080,http,3.83488
110.164.175.110:8080,http,1.493928
103.154.146.74:8080,http,3.889944
103.137.218.242:83,http,4.116306
104.20.75.65:80,http,21.364966
104.45.128.122:80,http,0.080998
104.19.195.161:80,http,21.803099
114.4.233.34:8080,http,1.594208
103.176.116.102:83,http,9.011056
119.10.177.107:1080,socks4,4.547395
104.16.111.232:80,http,22.896437
103.226.232.188:3125,http,0.527974
103.85.65.188:8080,http,1.668416
104.16.116.92:80,http,22.890865
103.215.207.98:82,http,2.28117
112.14.47.6:57545,socks4,8.395895
103.85.114.249:8080,http,1.716116
104.23.125.217:80,http,21.065621
103.234.255.142:63123,http,2.040437
104.16.109.117:80,http,22.913682
124.107.36.198:5678,socks4,1.743426
104.16.53.234:80,http,22.7444
138.197.186.172:59166,socks5,0.523824
103.9.126.122:8080,http,1.532189
103.156.216.178:80,http,1.504557
103.146.197.93:8181,http,1.554176
103.85.114.240:8080,http,1.691077
138.68.245.25:59166,socks5,0.154801
107.172.27.207:1994,http,0.103865
108.166.223.185:1994,http,0.071306
104.20.240.187:80,http,21.839357
103.148.209.141:8282,http,1.551227
103.55.88.53:8080,http,2.187529
103.1.93.46:80,http,1.755456
108.166.219.249:1994,http,0.095407
108.166.194.18:1994,http,0.086206
108.166.203.110:1994,http,0.07748
104.24.53.150:80,http,20.865446
105.174.40.54:8080,http,0.907417
102.164.252.150:8080,http,4.363537
104.20.82.139:80,http,21.6903
124.109.44.126:4145,socks4,8.179785
103.159.46.2:82,http,8.088373
110.232.80.11:8080,http,1.886776
103.74.147.26:80,http,1.663815
104.248.158.114:8080,http,0.41204
104.22.42.9:80,http,21.608745
104.22.77.192:80,http,21.579058
128.199.19.76:15460,socks5,8.181329
103.255.145.62:83,http,7.886692
103.111.207.138:80,http,5.972641
104.24.2.178:80,http,21.14058
104.23.131.75:80,http,21.498816
103.157.13.75:83,http,1.522377
103.179.252.14:8181,http,1.506056
103.46.233.186:82,http,0.787472
109.69.4.222:8080,http,1.262187
103.84.255.230:80,http,1.663038
103.76.24.53:80,http,3.436653
104.215.127.197:80,http,1.908012
103.245.204.214:8080,http,2.507987
103.83.19.126:80,http,4.196462
103.221.246.68:8080,http,2.63459
103.51.45.249:3125,http,1.48927
120.26.0.11:8880,http,3.065521
107.6.27.132:80,http,1.636193
103.65.236.89:8080,http,4.381498
104.20.135.156:80,http,23.637261
103.55.33.59:8080,http,3.400554
119.63.135.206:5678,socks4,3.939519
115.85.86.114:5678,socks4,8.712138
103.96.79.73:8080,http,4.633005
103.237.78.102:4995,http,2.907093
106.227.51.67:9002,http,1.80107
103.139.99.151:3127,http,4.701777
105.112.191.250:3128,http,2.011337
104.17.72.159:80,http,24.255931
104.20.8.189:80,http,23.57956
109.194.101.128:3128,http,1.659366
104.238.92.44:53400,socks4,13.184556
104.21.80.133:80,http,23.414504
104.24.53.146:80,http,22.872276
102.38.14.157:8080,http,7.700407
104.21.61.133:80,http,23.453638
104.20.55.26:80,http,23.800871
104.21.205.104:80,http,23.560789
102.130.133.102:53281,http,8.115546
103.65.238.225:8181,http,3.934589
104.19.170.171:80,http,24.095827
103.51.153.82:80,http,4.542475
104.16.157.194:80,http,25.09387
103.79.163.250:8080,http,4.575754
104.16.20.218:80,http,25.012014
103.156.17.35:8181,http,4.260672
104.25.15.54:80,http,22.725399
103.173.128.51:8080,http,4.303517
1.193.163.110:10100,http,7.989229
103.120.175.47:9191,http,7.868425
103.86.159.25:80,http,4.160217
104.20.75.163:80,http,23.835922
102.68.135.205:8080,http,8.014064
104.20.182.181:80,http,23.990777
109.200.155.195:8080,http,2.121631
103.187.214.251:8080,http,6.019189
103.123.64.234:3128,http,7.799075
104.18.149.246:80,http,24.671362
104.16.23.192:80,http,25.120218
104.16.11.141:80,http,25.337436
103.86.159.25:6969,http,3.990442
103.110.10.131:8080,http,7.717999
103.236.191.83:8080,http,4.249235
104.16.115.139:80,http,25.285918
1.0.170.50:80,http,8.342997
110.232.67.45:55443,http,1.808918
102.66.163.162:9999,http,7.95878
104.20.75.149:80,http,23.649196
103.94.123.210:80,http,4.625128
104.18.171.247:80,http,24.728644
103.148.23.22:8080,http,4.03206
104.24.14.116:80,http,23.366614
103.137.111.231:8086,http,3.624279
110.49.110.44:8080,http,1.724578
102.128.97.195:8085,http,7.994913
104.21.92.109:80,http,23.475204
103.105.76.135:8080,http,4.486411
103.221.54.113:8080,http,4.612268
104.17.230.238:80,http,24.906169
103.109.197.44:8010,http,7.545321
103.11.106.148:8181,http,7.782177
104.21.203.170:80,http,23.704917
104.16.14.185:80,http,25.371517
118.174.21.117:13629,socks4,4.593933
104.20.75.81:80,http,23.961573
101.51.139.179:8080,http,8.184088
103.47.173.169:8080,http,4.36844
103.10.22.234:8080,http,7.946362
108.162.196.115:80,http,22.416632
103.36.8.70:8181,http,4.496115
103.115.23.66:8080,http,7.885751
103.187.117.10:8080,http,3.312784
104.20.138.88:80,http,24.237569
104.18.200.117:80,http,24.830537
104.238.145.25:80,http,23.547863
104.24.178.134:80,http,23.40358
104.24.193.18:80,http,22.743591
123.200.26.214:8080,http,0.66835
102.68.128.211:8080,http,8.170815
103.122.66.240:8085,http,7.859035
104.24.221.232:80,http,23.394981
103.133.63.46:8080,http,7.747833
104.17.169.228:80,http,25.071581
104.248.158.27:25100,socks4,13.35957
103.36.10.230:3125,http,4.177486
104.25.15.96:80,http,23.002937
103.241.204.241:3129,http,3.226751
103.180.106.18:80,http,5.098933
134.209.44.126:1418,socks5,4.287938
103.78.74.44:8080,http,3.55043
111.225.152.139:8089,http,1.226596
104.22.47.185:80,http,23.984614
104.18.21.209:80,http,25.148196
1.179.136.98:8080,http,8.383868
104.20.247.109:80,http,24.535846
110.139.128.232:3127,http,2.485456
103.93.93.158:8080,http,4.752603
104.21.199.206:80,http,23.878801
103.139.171.150:82,http,4.156916
105.235.219.154:8080,http,3.066795
104.21.66.182:80,http,24.125854
104.25.44.253:80,http,22.954189
118.67.216.150:46969,socks4,4.963878
103.243.114.206:8080,http,5.234286
131.106.216.130:8080,http,0.488475
110.171.84.180:8080,http,1.117079
103.79.160.0:8080,http,5.055325
103.1.93.55:80,http,8.058229
104.16.66.85:80,http,25.575001
104.18.232.229:80,http,24.987689
104.21.206.183:80,http,24.283298
104.16.0.56:80,http,25.718383
103.60.161.18:8080,http,4.575044
104.19.95.133:80,http,24.778353
104.27.204.135:80,http,23.202063
104.18.229.153:80,http,24.926521
104.17.123.229:80,http,25.587489
103.166.29.14:3125,http,4.423202
102.176.103.134:8080,http,8.794592
103.48.68.109:83,http,5.379018
103.159.96.6:3125,http,4.134757
123.200.4.42:4145,socks4,2.663721
104.25.199.203:80,http,23.386275
104.18.193.111:80,http,25.269214
104.20.93.186:80,http,23.813229
111.225.153.79:8089,http,0.800915
103.125.154.233:8080,http,7.960502
103.122.67.151:8080,http,0.898084
104.20.245.114:80,http,24.586283
104.20.124.55:80,http,24.737661
104.20.227.18:80,http,24.616895
113.23.176.254:8118,http,0.503417
104.19.104.216:80,http,24.889043
104.21.114.107:80,http,24.403439
103.76.151.90:8080,http,2.328202
104.25.194.175:80,http,23.492053
104.17.109.134:80,http,25.610753
113.160.247.27:19132,http,0.793957
104.18.181.230:80,http,25.275658
103.131.157.174:8080,http,7.904259
104.20.51.154:80,http,24.611623
104.18.24.205:80,http,25.092544
104.25.115.194:80,http,23.465047
104.21.64.208:80,http,24.315313
104.20.103.100:80,http,24.738918
104.24.35.82:80,http,23.854532
104.18.162.9:80,http,25.312582
103.86.187.190:808,http,5.395323
121.101.186.9:43296,socks4,4.469005
104.17.25.222:80,http,25.514136
104.17.23.218:80,http,25.051407
104.24.61.10:80,http,23.722152
104.27.69.187:80,http,23.214057
104.25.13.190:80,http,23.493174
104.24.16.42:80,http,23.979091
104.22.16.46:80,http,24.258544
104.20.176.35:80,http,24.779956
104.16.53.10:80,http,25.704384
104.25.21.64:80,http,23.305472
104.18.45.96:80,http,24.87758
104.17.27.152:80,http,25.536203
104.25.194.170:80,http,23.420401
103.126.173.73:8080,http,8.12096
104.21.227.24:80,http,24.288996
104.27.39.20:80,http,23.344306
104.27.6.147:80,http,23.242617
104.20.75.37:80,http,24.595408
104.16.82.229:80,http,25.76247
104.20.75.203:80,http,24.618348
104.19.53.118:80,http,24.947267
104.27.80.229:80,http,23.316188
104.16.51.249:80,http,25.694311
104.18.236.155:80,http,25.138332
104.24.141.210:80,http,24.049735
103.111.82.82:9812,http,8.659596
114.130.78.185:8080,http,0.930922
104.19.220.236:80,http,24.960215
